,AS_DC,Atypical_Bm_ITGAX,Bn_IFIT3,Bn_TCL1A,CD4_CTL_GZMH,CD4_Tcm_CXCR5,CD4_Tcm_IFI44L,CD4_Tem_CCR5,CD4_Tem_CCR7neg,CD4_Tfh-like_CXCR5,CD4_Th1-like_GZMK,CD4_Th17-like_RORC,CD4_Th22-like_CCR10,CD4_Th_CCR4,CD4_Th_LMNA,CD4_Th_TNFRSF11A,CD4_Tn_CCR7,CD4_Tr1_IL10,CD4_Treg_FCRL3,CD4_Treg_FOXP3,CD8_CTL_GZMB,CD8_CTL_GZMK,CD8_CTL_IFI44L,CD8_Tcm_IFI44L,CD8_Tem_CCR7neg,CD8_Tn_CCR7,DC1_CLEC9A,DC2_CD1C,DC_CSF2RA,HSPC_CD34,ILC2_IL2RA,MAIT_SLC4A10,Mature_NK_dim_FCGR3A,NKT_NCR1,NK_bright_XCL1,Plasma_IGHA1,Plasma_IGHG1,Plasmablast_MKI67,Proliferative_NK_MKI67,Proliferative_T_MKI67,Switched_Bm_IGHDneg,Switched_Bm_IGHE,Switched_activated_Bm_CD86,Terminal_NK_dim_CD160neg,Transitional_B_MME,Transitional_NK_GZMK,Unswitched_Bm_CD1C,cMono_CD14,cMono_CXCL10,cMono_IFI44L,cMono_IL1B,gdT1_TRDV1,gdT2_GZMH,gdT2_GZMK,gdT2_IL12RB2,intMono_GFRA2,ncMono_C1QA,ncMono_FCGR3A,ncMono_IFIT1,pDC_IRF4,pre-Switched_Bm_JAM3
BATF3_+,0.0030144913243508953,0.00156008714410345,0.0010761383506890207,0.0010264691467882449,0.001087125241907032,0.0009027132116983744,0.0009523023588687965,0.0011786106217387333,0.000940759808285674,0.0009250308613874453,0.0009405208227729404,0.0010662011146896693,0.001146616360125494,0.0010964017559147031,0.0010909094453362806,0.0010060341337154218,0.0008508292429047822,0.0011405225157283276,0.0008667019441829461,0.0010887146115675602,0.0010992836516834428,0.0009103120270475825,0.0010713758026511051,0.000970067724481665,0.0009835060072792782,0.0009252598383367071,0.0032567394152530123,0.003580580038165094,0.002613248321665521,0.0016637239629514159,0.001319556471089674,0.0008976108570246495,0.0014197482012041965,0.0013326181920218037,0.0013131426182531368,0.001501510763050122,0.0014759036165669856,0.0017707923546649,0.0015268149362108266,0.001635044158156316,0.0012214428557886109,0.0011713319009315525,0.0013938714600162155,0.001111416261970175,0.0010595466030901544,0.0012431882109468354,0.0011778356282570554,0.002999468257370894,0.003372211483002243,0.003011660811913463,0.0030606952672297206,0.0008711950202141479,0.0011214888403925552,0.0009919199372766547,0.0009504913996169072,0.004011226290672528,0.005125976356271494,0.005319101922154055,0.005697522809983327,0.0020178445717896694,0.0010910485873276685
BATF_+,0.003097115562662673,0.0022414654223684868,0.0015455452210182306,0.0014924417768081705,0.004865523029916524,0.002722639175310253,0.0027539177781701865,0.0039792454762335745,0.002992543586571496,0.002936398751877566,0.003161311072174914,0.0032471728526774347,0.0036630173084893245,0.003535919886052026,0.0034143780726607793,0.0031716615992740116,0.002176351638672646,0.003543242126342869,0.0025041021761266977,0.003514932471862009,0.004787863361154817,0.003414395654658204,0.0036637074261756763,0.0027021950336243088,0.0037793917148705725,0.0022988718310789414,0.003257878071801935,0.0029370130172219748,0.0023606262317099275,0.0025252178839129664,0.0029888559975705365,0.0034589442693966337,0.004875533419178721,0.0052343337319140145,0.0033959624113135416,0.003576430181825283,0.003390426988209537,0.004058564956858055,0.005002637182862705,0.005413361947757013,0.0021265329826657855,0.002103595272416919,0.0026332241597475606,0.003974563220361205,0.0015555151899175968,0.00403420744321894,0.001954768475624505,0.002656606352657627,0.0025837820177206905,0.0026247709995970477,0.002494437779486691,0.0024197434246453495,0.004635359896156634,0.003746613789172175,0.0036856015951286826,0.002764659378096955,0.0029229320046154513,0.0029551953696581065,0.0030014823120062665,0.0026736392679193753,0.0018049402135281191
BBX_+,0.0013563934426920304,0.0031624760405751197,0.0038327416763625525,0.004087321751145993,0.002232461371098595,0.0031976121711657086,0.0031026182320269733,0.002506143747264144,0.0031607019790993902,0.0031585410428129727,0.0028097302734713288,0.0024457218504282266,0.002265936617536675,0.002377435706767359,0.0024174953302371367,0.0027262734034075044,0.004039214039428924,0.0025937798159788635,0.0036160605299257777,0.00263143766249108,0.002432066019896736,0.0025718590136800863,0.0023740434820848574,0.0030788866997903375,0.0024285729055432363,0.003606282739717486,0.0012514178782261558,0.0009650443994690575,0.002515555412467051,0.002207808152185797,0.0025699426815207396,0.0020151719022467414,0.0015411367243029284,0.0018364681219027754,0.0020945033557218337,0.0014862863615507636,0.0017188557594330263,0.00147876242794342,0.0015842362342550255,0.0015601222238244856,0.0030771480989674875,0.0031552631669419474,0.002566476533791111,0.0033564181696070176,0.003933870905421677,0.0017709046958332118,0.0032946141994283176,0.0009061160241846193,0.0009450075105268136,0.000870915869391874,0.0007721360689042138,0.0031422435718520096,0.002055531924348455,0.0020813164881126746,0.002142221836915221,0.0006939137235459728,0.0006854019568005754,0.0008680195166725909,0.0007343504603951872,0.001752863661802317,0.0039415260846227505
BCL11A_+,0.0024332291428950962,0.002268359487961604,0.0025435887841284656,0.0025772581794665838,0.0004640112871966174,0.0003570537881355118,0.00039019167676681676,0.000521334103277703,0.0003809308625063704,0.0003720539256435094,0.0003541589924828218,0.00037257128413149544,0.0004204543402897603,0.0004408654010842999,0.0004008178113217125,0.0003650734953155324,0.00031945410110700216,0.00039857472203779415,0.00034007383428643717,0.0004628747290461193,0.0004522230251586081,0.0003624652562210148,0.0004708824789404392,0.00032334728937632247,0.0004060266184191146,0.00030079856090891005,0.0018229824227252182,0.0014897587042806092,0.0012963724275403823,0.0010451459480762713,0.0005833070773711484,0.0003253800319899804,0.0004237340472921935,0.0004739251480553813,0.00042796635164194256,0.0012517246420816117,0.0012877223509904843,0.0010753902249725912,0.0005016976939002165,0.0005315212843140398,0.002172829144226679,0.0021852118125257466,0.002068649466199711,0.00041647395529373853,0.0026376125674603223,0.00039995857316350175,0.002320450008870072,0.0010489931770948956,0.0011532337026375552,0.0010435284417696518,0.0010651536599080897,0.00029046329426262775,0.0004091927833648421,0.0003826960448543091,0.0003704114078526673,0.001192579915166772,0.0010301466342496738,0.0009891642727685348,0.0010074294108574863,0.003431148300325989,0.0022813835377094556
BCL11B_+,0.001686992400320605,0.0020703875417672954,0.0023557036907523358,0.002346065831591987,0.002710122143304645,0.004084374079248659,0.0038712206354808887,0.003364777736631822,0.0037824344106569927,0.0039305728985716305,0.003563639871386792,0.003709767019802962,0.0035828734131734493,0.003589947925165846,0.0036970251289654295,0.0036961990411346875,0.004363385580149465,0.0034117141772447702,0.0040723462492623175,0.0034685457064448444,0.002609874643372146,0.003107049220289394,0.002974593920943278,0.003795460486054703,0.0029413283018863592,0.004132337125287441,0.0017363911683079538,0.001452061693837936,0.0016204235059851732,0.002436072285500695,0.002821990272023267,0.002916798092342113,0.0020939156792089946,0.0022476349320046307,0.002380171935338365,0.002360726826398425,0.0024145414419628345,0.0024078111998989244,0.0022649998026673295,0.0026959657338283135,0.0023598410677692677,0.0023746247210440496,0.002198579938648373,0.002421166060974171,0.0022357108260832753,0.002258902527404967,0.002249091177369236,0.0012402926752981213,0.0012494668223758051,0.0012212536500618093,0.0011700920415177775,0.0036561166777311577,0.0025380272618518167,0.002782484093563973,0.0027252748113916103,0.0012439011861068755,0.0012562535271744793,0.001333368817784329,0.0013293332092087333,0.0018170482109405453,0.002338702717444867
BCL6_+,0.0015648495267427537,0.00012817341954290035,7.172957917056767e-05,1.4206542789221861e-05,3.578111776870106e-05,3.0160311173362586e-05,5.180207244823721e-05,0.00017069946681104375,0.00013411153797735225,1.5524285342185382e-05,3.3820354420636026e-05,1.3700063496904575e-05,2.7533208742354923e-05,4.877863623532276e-05,5.042711505567251e-05,2.0874369685742715e-05,0.00019905148199548527,8.076718793234722e-05,2.9831685686292077e-05,2.133464204032826e-05,6.041192833576686e-05,5.21946465039548e-06,0.00013704884008672538,6.543009614278109e-05,2.4464629277342977e-05,0.00011495822319908348,0.0006758402065246006,0.001122163346873723,0.002648378945197961,0.0021478317593419385,0.0006077399214836905,3.231363364715914e-05,0.00010051327111914026,8.366129540999224e-05,0.00011019857230346196,0.001343764210664366,0.0013379782085568646,0.0009339075433086987,0.00020548371648540577,1.9092436400524593e-05,9.682711768610251e-05,7.50325016823316e-05,0.0002045833019742839,0.00012901606729378597,4.418511441221004e-05,6.020528877640609e-05,3.642294128204729e-05,0.0030894055389250495,0.0021559645561546807,0.0030192495478057685,0.00305369009767784,0.0006601843630344631,2.1618318774199507e-05,3.361353126418535e-05,9.987533216126778e-06,0.0019757065339243395,0.002528398314243481,0.0026258194400462617,0.002244741256190961,0.0011180445280844634,2.1289010601681848e-05
BHLHE40_+,0.0022575439017113986,0.001537637751748524,0.0011213652788181396,0.0011149269870885058,0.003308532293162017,0.0013989204804000254,0.001431095267220796,0.0021992286196122262,0.0016731919066845819,0.001498604428586851,0.002013786595502771,0.0018654825399583618,0.002031654342537256,0.0018566901508161049,0.001878363154557738,0.001802537599458064,0.001229111827936268,0.0018787245862715882,0.00136381664641154,0.0017457258665217054,0.003472633585122859,0.0024864222483186368,0.002531436453980992,0.0016602013710008666,0.0027646208927983823,0.0013466047144219265,0.0020941423146852017,0.0021841098435920574,0.0017895696278960572,0.001665869334425733,0.002531591931661271,0.0028046368139417544,0.004078554967713383,0.004024462243635304,0.003433573828336774,0.0020977978964875415,0.0020391936496624487,0.0020766079328954053,0.0037129426637157047,0.002777917796708533,0.0013347889085944867,0.0013029675521493047,0.0014300091465780159,0.003538843609447498,0.0011246934210379352,0.003694535801061776,0.0013043406798359043,0.001713283757750163,0.001647935852097339,0.0016473771179402947,0.001716065372165891,0.0016196121272015007,0.0036698316546497304,0.0031159982402078202,0.0031546698334967887,0.0018361234795515637,0.0016968436067379923,0.001656167684797357,0.001597534050762829,0.002295619258670328,0.001236290957272371
BHLHE41_+,0.0008762336053669048,0.002813296027809165,0.002054222939183534,0.0020554830456574035,0.00033201828766773176,0.0003451774006892823,0.00034462896325339256,0.00037436481548076985,0.00034892854983652,0.0003766031694190214,0.0003559605257097716,0.0003839567241472777,0.0004356542892989365,0.0004307211629771689,0.00042842462688209333,0.0004233027277992705,0.00027287001112461195,0.00032701504939552863,0.00028908053307143816,0.00034557732039790316,0.0003018600063426685,0.0003320455967345946,0.0003525457945269442,0.00029621164369000353,0.00031452309895445524,0.00027982174050924835,0.0005895197815195046,0.00044232393189284897,0.00033392382680082027,0.0006419377694210585,0.0003894062110565951,0.00031558170457433285,0.000407741514879892,0.0003223642351539671,0.000451185280401496,0.0037204074302023722,0.003697485171493033,0.0027904578766741205,0.00041781689131387985,0.00041384947830544916,0.0027525523137918563,0.002770362836426951,0.003125639261040978,0.0003266270923187356,0.0021530664575510087,0.0004096208374075504,0.002829907275542086,0.0003150055753505178,0.00030835475195072965,0.0002935312781773176,0.0002964570433279144,0.00027552806473210204,0.0003033572620254878,0.0003141878271537219,0.00030016685494447783,0.0003566169578814663,0.0003042079130792434,0.00029169670690969694,0.0002895051950727716,0.0012171163352262958,0.002831709721059452
BNC2_+,0.0005374129470917536,0.0003239286081508616,0.0003513864489635813,0.0003036513440161306,0.0024239996967398564,0.00020404424484627182,0.0002323407296597141,0.000694173958151895,0.0002714204076189267,0.00019162013051851587,0.0005120074465138223,0.00027208550246552365,0.00021819655337134645,0.00020415471434121363,0.00021135015514048476,0.00021173582387324578,0.00021471851661178148,0.0004506255119238655,0.00025588007441565755,0.00022656112116538316,0.0030259826848686826,0.0012283057984160206,0.001538654967499387,0.000598079647388731,0.0016632133208881416,0.0002515843671742901,0.0003455855772663033,0.0004775995025364789,0.0005978326825072341,0.0007335969772692072,0.0014883293855564312,0.0013969814482317365,0.005589817018413046,0.004772079514765047,0.0036038756515040793,0.0005059198216219628,0.0005247455253587983,0.0002596914030155868,0.0046302843869585565,0.001733830166327945,0.00035784407078058746,0.00036906168714633377,0.00041265509235097366,0.00458225611228374,0.00033496816300035355,0.0042080348679764835,0.0003027376839402369,0.000550076575146991,0.0005297359950068889,0.0005485792493821459,0.0006499341574945923,0.0003004083993409522,0.0035187932627083786,0.0021698922842786697,0.002227724525485852,0.0005217068416624535,0.0004806971257871904,0.0004908354984954465,0.00043965220324519293,0.0007750521075983121,0.0003145825203163807
BPTF_+,0.001186234595380887,0.002127469293728374,0.0025444067006533196,0.0026660256443188004,0.0022034498551940784,0.00271736717173639,0.002649756399206635,0.002319108317238399,0.0028058842735784644,0.0027288333085531136,0.0024791991411209796,0.0022175474057461136,0.0022111733207394587,0.002202516885819475,0.0022423150705353384,0.0024366425368152872,0.0031495792392823834,0.0023371137323416787,0.0030662992605496723,0.002477027460341608,0.002453541089265807,0.002434666259934631,0.002294952835945865,0.002570909752928734,0.0023933370164942757,0.0028393377265726206,0.0011677447634064573,0.0009241888258590577,0.0022160479405889475,0.0018694604838295388,0.0023097713706308276,0.0021382897958570806,0.0019051442481788962,0.0020383129803328397,0.002137609222547507,0.001486126506794184,0.0015911605630044452,0.0014631021395275518,0.001741257960743193,0.0015145686746510683,0.0022108349352101516,0.002357097280437602,0.0020998158110161268,0.003365102388300577,0.002498113638602281,0.0020169115330795637,0.00224195846016404,0.0009056072693190882,0.000997950922674473,0.0009052733667208414,0.0008063366455227668,0.0026778697258620318,0.0021199264264383844,0.0020904477856765204,0.002192363219624938,0.0007116757647080049,0.0007675010642354487,0.0009180317351913923,0.0008134586900628155,0.001554298572434629,0.0026302029039724523
CEBPA_+,0.0023194773710047533,0.001133885449169051,0.0008058092072119976,0.0007841285133358733,0.0009032683384508311,0.0007502292942248847,0.0007677493099639046,0.0009049470127982194,0.0008134959543389889,0.0007654592744579188,0.00079900925294869,0.0008892285449079791,0.0009514394319727783,0.000905237646035621,0.0009105637573221742,0.000848772838283013,0.0006850043919779173,0.0008722012017277537,0.0007062884090341592,0.000860507801850227,0.0009024206666972081,0.0007687733582356278,0.0008392960389409669,0.0007839433451169311,0.0007938351470908162,0.0007342601968533624,0.0023587908121350024,0.0029944470161286803,0.002622241586381649,0.001481064796471046,0.0010491652337324272,0.0007879361067234098,0.0010216098263049838,0.0010016530409894212,0.0009131994696516257,0.0011439565006547629,0.001130140882765623,0.001165022121802328,0.0010992383796579928,0.001145436064457372,0.0009114217406416639,0.0008696859785980652,0.000992657790636234,0.0008757772631508052,0.0008245604846431366,0.0008976380651856442,0.0009014658401454228,0.003485534071269636,0.003539643019134415,0.0035010423876931803,0.0033000648130821126,0.0007184329111794102,0.0008982336934469507,0.0008073673316828486,0.0007811935535457948,0.003639265910136933,0.0038020991383283394,0.003708520006998553,0.003799893891817676,0.001749623228025695,0.0008330422608384998
CEBPB_+,0.0023353834418578558,0.0013286692886265525,0.0010294110645086387,0.0009711198724890558,0.001379071942594403,0.0011488673166424811,0.0012354565925097203,0.0013405189367985946,0.0012200161679126222,0.0011529298815301386,0.0012224929747421537,0.0013001177998960092,0.0013698722785803396,0.0013468693103655882,0.0013473916686370443,0.0012708626287039261,0.0010589423925376588,0.0013248787310637911,0.0010680633340563283,0.001271313013431186,0.001356094221948706,0.0012171994558470177,0.0013508986836297612,0.0012260931651521712,0.0012473368734719147,0.0011554405662447637,0.0024191543561777563,0.002844576764397575,0.002512867553292567,0.0017204251698403374,0.001491537749439987,0.0012270082020870551,0.0015241803640732808,0.0014773616026430476,0.001436109941274424,0.0016249974336892533,0.0016186057898970126,0.0017383283777186627,0.0016383626930537366,0.0017000109254910723,0.0011719870729081671,0.0011069411682515552,0.0012366371394128932,0.001298079110795929,0.0010104988522389947,0.0014005185648695783,0.0011207463397244063,0.003239203923752295,0.003277816160797397,0.0032906452110960166,0.00314847624875335,0.0011507654788860155,0.0013584406131340711,0.001287657859919418,0.001245144145656691,0.0034417410122194437,0.003618653989316041,0.0035609216666435033,0.0036739355007889417,0.001936765198194457,0.0010280886796003067
CEBPD_+,0.0024122783410234854,0.0010273612120242812,0.000734171702519542,0.0007282787398553002,0.0010204223252489061,0.0007414947475045046,0.000738017594831741,0.0009032963669786491,0.0008266711889358255,0.0007570786725548572,0.0008688662968185109,0.0009335019633925575,0.0010041196785987448,0.0009145730967588485,0.0009317937786728946,0.0008669355805420683,0.0006572244651971146,0.0008734616533825277,0.0006872218378538974,0.0008999781058505147,0.0009931656686133223,0.000890881946501843,0.0009258351147123127,0.0007878163005965298,0.0009169555348814233,0.0007122647514625598,0.0024926060518337817,0.0034182274016203735,0.002814574725772653,0.001502255114432244,0.001292030144581698,0.0010489092201199884,0.0014399549835617188,0.0012064121060383474,0.001327825293383812,0.0012345039030213212,0.0012268974954027108,0.001165349552931989,0.0014177889925895148,0.001196253207009816,0.0009041446559005665,0.0008591022577994407,0.0009829903474583024,0.001148559066901143,0.0007337061854583943,0.0013300195855420302,0.0008760209497197898,0.003778665777612606,0.0035496579887279557,0.003678825133705139,0.0036093474644027907,0.0007210652439942897,0.0010925081243620808,0.0010622181134050685,0.0010425112787784646,0.0035197977850243496,0.003118364404929139,0.0028803684164584163,0.002821978878483676,0.0018849445924909141,0.000812653128710674
CREB1_+,0.0008776160118551328,0.0013765145083502477,0.0018314362115301234,0.0018546020154229102,0.0008940979710753456,0.0013309851095280759,0.0013261915217484797,0.001283260385128379,0.0012687424940006245,0.0012836559215400163,0.0011256552213479432,0.0011180953957712824,0.0010716568145051181,0.0011080670982559248,0.0011140128363453133,0.001153705990112868,0.0015794445102188285,0.0011644910777538703,0.0015447069229240344,0.0012481218333129766,0.0009061845967408828,0.000996074299554386,0.001208772282686395,0.0012623165030449812,0.0009863970085215116,0.0014330217944960573,0.0009111683891493037,0.0005961111966445646,0.001047036667717329,0.0013462506758081998,0.0015049221702180962,0.0009407459550071034,0.0007616898709447529,0.000811660131350069,0.0009580266800964223,0.0008984934292762338,0.0009863904550526897,0.00100291868717527,0.0008919251554889926,0.000840036299075939,0.0016008301346551715,0.0016867523987720266,0.0015908094576160179,0.0010180752005462819,0.0017296186591049165,0.0007978558227794731,0.0014857561521081889,0.0005182826319074929,0.0006071952235917553,0.0005163841750442211,0.00046221026108910054,0.001359199676064229,0.0008360545054853069,0.0009454631982528623,0.0008791786252708209,0.0004607364736589074,0.0004957452727182138,0.0006131970876241678,0.0006355557723833362,0.0007196243657055805,0.0016591899567231447
CREB5_+,0.0018242127945055408,0.0005800272759553719,0.0002517783480527215,0.0002118332290408241,0.00041951607443455616,0.0005474533735242632,0.0005423589343409168,0.0006711902774750659,0.0005728962889951723,0.0005853246864974208,0.0005525631791534212,0.0006148988599373722,0.0008027685038590112,0.0006917426216547146,0.0006846915135040021,0.0006139907307362132,0.0004258196282598091,0.0005800569093558637,0.0004103806162141324,0.0006056989658291707,0.00030836920755530233,0.0004440349163871043,0.00047205946713527186,0.00044673111136918565,0.000406720871746988,0.0004174670594173655,0.002475102011908684,0.0032577227380792837,0.0029423185894729685,0.0009027435997919488,0.0004995925379633556,0.0003449335910839431,0.0002691381836602064,0.00021204458268106913,0.00047832156337786127,0.0005277365114434248,0.0005582430663865924,0.0005944770343464265,0.0003747288380038632,0.0006593772463850846,0.0004246774322340501,0.0003499732605997095,0.0005298174700781512,0.0002828163615430895,0.0002528387457642256,0.00030223598669048445,0.00045204631352939077,0.003982647226495442,0.003627866102272358,0.003896368058898806,0.0038089696082595492,0.0004013455188496281,0.000282337819527507,0.0003460117827071563,0.00033958349452920883,0.0034591014559434067,0.0030570246512041264,0.0028406215081369507,0.002693948744716753,0.0015498741681345802,0.0003926807297337307
CREM_+,0.0013233282797720661,0.0015688126334102417,0.001139464116982176,0.0010776212283947278,0.0036200822958491643,0.002295433595406586,0.0022981858141275574,0.0030530039992054257,0.0023614067659530583,0.002358517356478963,0.003185831970901683,0.0027668782342767494,0.002275503194331695,0.002452506051825246,0.0023627370603327307,0.0024481677618171686,0.0019475140181865736,0.0027353688793267075,0.002085287836455246,0.0022846127863992076,0.003458361921977773,0.00363759741192996,0.0034487186469401364,0.0024354583217003046,0.0036596801545571616,0.0020544831582876466,0.0013978303795071179,0.0014719819701590959,0.001213181604938575,0.0013540700467102472,0.0034668721082883693,0.004452680927673709,0.004882772690095363,0.003966893967037539,0.004863829018307493,0.0017219813003943381,0.0017352587511323622,0.0016815923533944287,0.004233690179465495,0.002704102300342716,0.0011998499616581286,0.0011502220022787254,0.0012245479393070136,0.004104899718444652,0.0011062234024173672,0.005280242668651747,0.001274229973896595,0.0008704061402371476,0.000865510281030585,0.000829549541503725,0.0009571960787104744,0.0028444112338473384,0.004091659727197618,0.004423646775232153,0.004457179777911712,0.0010014296934039,0.0008976079311935989,0.0008397258314373701,0.0008329032404104835,0.0013065835543697023,0.0011941678354716913
CUX1_+,0.0025714792088719985,0.0015955508748757773,0.001216994686828307,0.001170343684885077,0.001204249569133495,0.0010970124894474967,0.001088898344882555,0.0013288916798408561,0.0011300155188715304,0.0011131549513972903,0.001091159342916128,0.001129789005162461,0.001201484359737606,0.0012177501934537945,0.0011892904358352828,0.0011209790020051263,0.0010257923864849413,0.0011775771073471806,0.0010427963667522455,0.0011910679913520452,0.0011559403712524624,0.0010341591911240669,0.0011553994160252215,0.0010615702176427595,0.001071315075909202,0.0010289273927560356,0.0023293588069320773,0.002416735353073199,0.0022363572054272464,0.0015890507955199998,0.0013606235661312346,0.0010282081838218272,0.0013074486560361344,0.0012750294128994982,0.0011806769711460116,0.001384278939308216,0.0014309475121133952,0.0014210632423568262,0.0013788819426286643,0.0013744107758490163,0.001284423006190098,0.0012209996436025683,0.0013595990428402968,0.001154349051405696,0.0012150184503778455,0.0011567312621958697,0.0012646406589072409,0.0025280022946743527,0.002712355802405679,0.002562780657384448,0.0024695394685871125,0.0010017695233291,0.0011539897163593705,0.0010841736944654176,0.0010463378931004548,0.0029808837585246126,0.003800898333643303,0.00397197067811073,0.00413282312285005,0.0024882606049103,0.0012140614223913875
E2F2_+,0.0006631157326931878,0.0004908805275356675,0.00040328026477553825,0.0003697869654220989,0.0005926325230175162,0.0005978489903522236,0.0006197895313800737,0.0006368330212331173,0.0006342859705244036,0.0006155903739232093,0.0005884605951196755,0.0006697830617923804,0.0007496095533603658,0.0007389184601135926,0.0007297298902374545,0.0006851136365769234,0.0005738003469698685,0.0006728031135162259,0.000528332488496075,0.0006688917296047514,0.0005744429320835175,0.0005366398385041731,0.0005783504467403561,0.0005865656370700028,0.0005400633526347111,0.0005703622216369032,0.0007806155374440935,0.0005898427709353371,0.0004954972378940815,0.0009656774364077992,0.00058307073982842,0.0005164469670153964,0.0005335846755573707,0.0005693605501330486,0.000508399409411968,0.0008659269279527797,0.0008870731880344786,0.0031512814045795107,0.0016484901440269738,0.0027069962726008756,0.0005340875188194306,0.0005070915895884398,0.0005501123645700451,0.00048308222437742996,0.0003640926653931897,0.00048160854994837207,0.00047809732659550127,0.0004400198789413024,0.00047830326579773524,0.00045300712219011963,0.0004330867637690429,0.0006308120834938023,0.0005390369751617302,0.000531556778270555,0.000491614205478279,0.0004974943686965189,0.0004913830569364165,0.0005066980577876141,0.0005239405270688705,0.0006199252205348774,0.0004790004733121653
E2F3_+,0.0003158925980476134,0.00037126635225340204,0.00011638927604889456,7.85791042180183e-05,0.001825480149335753,0.0011145917384417935,0.0008973142829710904,0.0025124989021631564,0.001147599698925162,0.0012374774897654394,0.0019748454928701174,0.0008645717707593645,0.001149895973920962,0.0013130042233662127,0.0010735758532696643,0.0010942758211979116,0.0006496874833432935,0.002685572690666526,0.0011586424069919173,0.0012487311826947821,0.0022174853620809953,0.0033591591481792254,0.0027656012367863305,0.0015016274595311392,0.0036327857692345453,0.0010091079703427547,0.000586057892174184,0.00048108584011254005,0.00045067479244390507,0.00033500544802947076,0.000953229460685295,0.0031147807240500926,0.0016312013006642117,0.0019063834025989294,0.0023667888006299233,0.00021240329687945196,0.00028368142697047193,0.0005041041595528156,0.0015945064729694562,0.001737337259954999,0.00010574187923606089,9.432878990918232e-05,0.00013595246282752723,0.0014195149680103557,6.613148252742621e-05,0.002626141395719147,0.0001436565664706302,0.0003797082184956499,0.00022749725554784784,0.00033133889300438114,0.00035302260114275627,0.0018063201091016567,0.0017795844262402493,0.0029683405655958894,0.0028447859213806726,0.00017439859861150269,8.464845392237229e-05,0.0001137833257989106,0.00010318645855763775,3.548265018717558e-05,0.00010713160335858132
E2F5_+,0.0005183387346355749,0.0017047392934161994,0.0025515599345686934,0.00255872742164433,0.0002945737960319978,0.00028607408397133985,0.0003408013658744474,0.00036657572479261867,0.000305909528286907,0.00029779149829506574,0.0003077848781768239,0.0002884994407677063,0.0003483020839656269,0.00035067904683384546,0.0003353720623441982,0.00028437469054528003,0.00025163402468148416,0.0003311183715180664,0.0002461256985395597,0.0002875032037865628,0.00028166820626454294,0.0002493738885824249,0.000383329570077809,0.0002485827278087248,0.00026012693522760246,0.00023234170368096905,0.00041350944744760246,0.0002700938096501268,0.0003222575161117704,0.00047615773614437457,0.00033485791838279124,0.00023614757370152205,0.00029953387755157415,0.0002810278388518005,0.00027555017432633717,0.0011507690237287256,0.0011562723411348125,0.0010097619721649708,0.0002964220192701986,0.00036287601465218234,0.001663336328909893,0.0017309285633460524,0.001575566656646352,0.0002791014641039199,0.0025582749779457735,0.0002779359354982109,0.0017796969968825477,0.00018742711084075096,0.0002336775757444649,0.00018912771240764306,0.0001859904062429973,0.00022813026686687945,0.0002879304124878113,0.0002632344729993174,0.00025456467257611707,0.00021691870566276566,0.00019982044728696479,0.00020631907029661163,0.0002212182346052813,0.0007601540587587031,0.001780477825031515
E2F7_+,0.0002651663610867863,0.00015272928145941236,0.00012384049862747883,0.00012802148500048376,0.00018433258806129882,0.00021604896122160244,0.00018668651184861369,0.00029796539587534924,0.00022785919644857904,0.00022723620523879578,0.00018369118451662516,0.00020455580842775102,0.00023234979396402728,0.0003128636003338553,0.00023298108809309548,0.0002073293242329807,0.00019887453526069455,0.0003276202724129452,0.00019368117786249984,0.0002702885375024465,0.0001807924564055612,0.00018718357173868924,0.00018913928459384324,0.00021137033771837375,0.00018355407841247494,0.00022089808421709914,0.0002845734319114708,0.0001309351980129482,7.118794512734979e-05,0.000649365015876613,0.00021253790603538553,0.00017514511087834457,0.00018138016288395364,0.00015623800767614802,0.00017005758143861312,0.00034033138911071775,0.0003806976537320392,0.0032992296653686333,0.0016071958582767319,0.0033226794884337594,0.00014044831572166335,0.00011020054294222515,0.00012266505755328025,0.0001280602745004017,0.00011671262333815993,0.0001838677978447208,0.00013178220742227458,3.0157771696347692e-05,4.28282703295178e-05,2.8320869796948e-05,3.163384743589761e-05,0.00031516031408506653,0.00018494198428063426,0.00021649722783323823,0.00017247727199726137,6.32786719922102e-05,9.453618631231615e-05,0.00012463298521033054,0.00014107915531718677,0.0003737105609451569,0.00012321147060637304
